submission_date;state;tot_cases;conf_cases;prob_cases;new_case;pnew_case;tot_death;conf_death;prob_death;new_death;pnew_death;created_at;consent_cases;consent_deaths
01/02/2021;AZ;539,508;512,405;27,103;8,886;634;9,061;8,166;895;46;8;01/03/2021 02:53:25 PM;Agree;Agree
05/08/2021;DC;48,164;;;28;0;1,110;;;0;0;05/09/2021 01:43:24 PM;;
07/11/2020;VA;70,670;67,830;2,840;888;21;1,966;1,859;107;4;2;07/12/2020 03:13:57 PM;Agree;Agree
05/07/2020;RI;10,890;;;270;0;499;;;21;0;05/08/2020 09:26:08 PM;Not agree;N/A
04/12/2020;FSM;0;;;0;;0;;;0;;04/11/2020 04:22:39 PM;Agree;Agree
10/14/2020;VA;162,941;153,117;9,824;1,331;253;3,388;3,149;239;7;-1;10/15/2020 01:30:46 PM;Agree;Agree
11/22/2020;MN;270,157;;;7,205;282;3,297;3,181;116;40;0;11/23/2020 03:04:35 PM;N/A;Agree
11/27/2020;NJ;354,832;;;4,822;727;16,942;15,113;1,829;17;0;11/27/2020 12:00:00 AM;Not agree;Agree
11/30/2020;AZ;327,076;316,999;10,077;825;88;6,639;6,152;487;5;1;12/01/2020 03:26:07 PM;Agree;Agree
05/31/2020;VA;45,398;43,247;2,151;791;43;1,392;1,282;110;17;9;06/01/2020 02:17:42 PM;Agree;Agree
10/09/2020;LA;173,406;;;257;0;5,635;5,442;193;26;0;10/10/2020 01:30:17 PM;Not agree;Agree
03/18/2021;VA;602,182;472,799;129,383;1,632;603;10,092;8,450;1,642;-90;-42;03/19/2021 02:25:43 PM;Agree;Agree
04/26/2020;FSM;0;0;0;0;0;0;0;0;0;0;05/25/2020 03:38:40 PM;Agree;Agree
06/28/2021;OR;208,222;208,222;0;86;0;2,763;2,763;0;0;0;06/29/2021 02:25:53 PM;Agree;Agree
01/31/2020;SC;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Not agree
10/02/2020;RI;25,322;;;184;0;1,129;;;2;0;10/03/2020 01:39:53 PM;Not agree;N/A
08/03/2020;MN;57,162;;;1,215;0;1,660;1,620;40;6;0;08/04/2020 02:09:35 PM;N/A;Agree
03/17/2021;SC;542,378;458,121;84,257;1,115;479;9,097;;;18;3;03/17/2021 12:00:00 AM;Agree;Not agree
03/10/2021;VA;590,626;465,240;125,386;1,251;371;9,903;8,275;1,628;54;-4;03/11/2021 03:36:21 PM;Agree;Agree
05/08/2020;AZ;10,526;10,526;0;581;0;517;517;0;67;0;05/09/2020 09:26:08 PM;Agree;Agree
12/11/2020;NJ;428,581;;;4,299;649;17,662;15,794;1,868;54;0;12/11/2020 12:00:00 AM;Not agree;Agree
05/25/2020;AZ;16,561;16,561;0;222;0;806;806;0;6;0;05/26/2020 02:23:02 PM;Agree;Agree
02/19/2021;NJ;761,498;678,306;83,192;3,047;454;22,784;20,495;2,289;63;0;02/20/2021 02:45:37 PM;Agree;Agree
08/17/2020;NJ;190,717;;;360;48;15,916;14,077;1,839;13;0;08/17/2020 12:00:00 AM;Not agree;Agree
04/02/2021;VA;623,881;487,107;136,774;1,542;482;10,287;8,634;1,653;8;0;04/03/2021 01:51:09 PM;Agree;Agree
05/28/2020;LA;38,907;;;305;0;2,740;2,635;105;18;0;05/29/2020 02:19:55 PM;Not agree;Agree
02/18/2020;SC;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Not agree
11/19/2020;LA;211,966;;;2,052;291;6,199;5,951;248;15;3;11/20/2020 03:06:16 PM;Not agree;Agree
08/30/2020;MN;75,864;;;650;0;1,866;1,817;49;1;0;08/31/2020 02:05:56 PM;N/A;Agree
05/23/2021;OR;198,689;198,689;0;333;0;2,622;2,622;0;4;0;05/24/2021 01:46:58 PM;Agree;Agree
06/27/2020;LA;54,769;;;0;0;3,190;3,077;113;0;0;06/28/2020 02:59:02 PM;Not agree;Agree
05/26/2021;DC;48,822;;;19;0;1,131;;;1;0;05/27/2021 01:41:41 PM;;
04/18/2021;LA;452,885;;;465;0;10,289;9,399;890;4;0;04/19/2021 03:04:26 PM;Not agree;Agree
06/27/2021;DC;49,323;;;9;0;1,141;;;0;0;06/28/2021 03:02:46 PM;;
10/15/2020;OR;38,525;36,805;1,720;365;0;611;596;15;3;0;10/16/2020 01:33:55 PM;Agree;Agree
06/09/2020;AZ;28,296;27,998;298;618;298;1,070;1,004;66;23;66;06/10/2020 08:56:25 PM;Agree;Agree
07/10/2020;NJ;176,015;;;394;36;15,479;13,532;1,947;31;0;07/10/2020 12:00:00 AM;Not agree;Agree
02/12/2021;RI;121,230;;;379;0;2,473;;;5;0;02/13/2021 02:50:08 PM;Not agree;N/A
04/12/2020;LA;20,595;;;581;;840;;;34;;04/11/2020 04:22:39 PM;Not agree;Agree
01/05/2021;RI;95,611;;;1,581;0;2,008;;;13;0;01/06/2021 02:58:26 PM;Not agree;N/A
03/14/2020;AZ;12;;;2;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Agree
08/03/2020;AZ;179,552;179,552;0;1,031;0;3,779;3,779;0;14;0;08/04/2020 02:09:35 PM;Agree;Agree
07/14/2021;OR;211,315;211,315;0;250;0;2,803;2,803;0;3;0;07/15/2021 02:29:47 PM;Agree;Agree
09/05/2020;AZ;205,604;203,810;1,794;836;8;5,207;4,933;274;36;0;09/06/2020 02:09:04 PM;Agree;Agree
04/16/2020;LA;22,532;;;581;;1,156;;;53;;04/16/2020 04:22:39 PM;Not agree;Agree
01/18/2021;SC;419,538;368,165;51,373;3,481;811;6,901;;;69;11;01/18/2021 12:00:00 AM;Agree;Not agree
05/28/2021;DC;48,898;;;54;0;1,132;;;0;0;05/29/2021 01:33:02 PM;;
02/24/2020;AZ;1;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Agree
01/03/2021;DC;29,764;;;255;0;794;;;2;0;01/04/2021 02:55:45 PM;;
07/17/2020;SC;69,626;69,105;521;1,554;26;1,258;;;34;3;07/17/2020 12:00:00 AM;Agree;Not agree
03/16/2020;RI;24;;;3;;0;;;0;;03/26/2020 04:22:39 PM;Not agree;N/A
04/05/2020;OR;1,068;;;69;;27;;;1;;04/04/2020 04:22:39 PM;Agree;Agree
11/03/2020;DC;17,524;;;86;0;647;;;0;0;11/04/2020 03:03:00 PM;;
01/18/2021;LA;369,951;;;971;18;8,253;7,784;469;50;8;01/19/2021 02:37:00 PM;Not agree;Agree
05/16/2020;MN;15,668;;;1,428;0;730;722;8;38;-1;05/17/2020 03:27:46 PM;N/A;Agree
09/20/2020;VA;141,138;134,301;6,837;626;48;3,021;2,816;205;6;1;09/21/2020 01:47:41 PM;Agree;Agree
06/15/2020;LA;47,172;;;553;0;3,018;2,906;112;4;-1;06/16/2020 02:10:11 PM;Not agree;Agree
04/03/2020;MN;789;;;0;;22;;;0;;04/03/2020 04:22:39 PM;N/A;Agree
12/04/2020;MN;338,973;;;5,347;272;3,904;3,759;145;61;3;12/05/2020 02:29:17 PM;N/A;Agree
03/20/2021;MN;504,273;;;1,380;231;6,845;6,407;438;6;1;03/21/2021 01:54:01 PM;N/A;Agree
11/24/2020;LA;224,403;;;3,243;1,123;6,323;6,072;251;39;6;11/25/2020 02:53:15 PM;Not agree;Agree
04/13/2021;VA;640,211;498,643;141,568;1,301;498;10,510;8,815;1,695;4;0;04/14/2021 02:34:57 PM;Agree;Agree
04/16/2021;VA;644,828;502,101;142,727;1,608;433;10,564;8,865;1,699;15;3;04/17/2021 01:58:33 PM;Agree;Agree
08/25/2020;NJ;193,295;;;347;45;15,953;14,124;1,829;4;0;08/25/2020 12:00:00 AM;Not agree;Agree
01/23/2021;SC;442,083;385,478;56,605;3,381;548;7,272;;;71;15;01/23/2021 12:00:00 AM;Agree;Not agree
09/25/2020;RI;24,298;;;142;0;1,120;;;1;0;09/26/2020 01:46:07 PM;Not agree;N/A
06/03/2020;MN;25,870;;;362;0;1,097;1,086;11;15;1;06/04/2020 03:03:31 PM;N/A;Agree
10/27/2020;NJ;241,761;;;1,994;347;16,306;14,517;1,789;14;0;10/27/2020 12:00:00 AM;Not agree;Agree
10/03/2020;VA;151,870;143,883;7,987;1,067;107;3,273;3,060;213;3;0;10/04/2020 01:35:23 PM;Agree;Agree
12/30/2020;SC;323,364;291,187;32,177;5,813;1,256;5,669;;;57;10;12/30/2020 12:00:00 AM;Agree;Not agree
02/22/2020;DC;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;;
08/25/2020;OR;25,391;25,391;0;236;0;428;428;0;8;0;08/26/2020 01:51:40 PM;Agree;Agree
10/23/2020;MN;129,863;;;1,711;28;2,367;2,302;65;13;0;10/24/2020 01:26:44 PM;N/A;Agree
05/11/2021;VA;668,147;520,333;147,814;561;237;10,934;9,224;1,710;15;0;05/12/2021 02:33:56 PM;Agree;Agree
06/07/2020;OR;4,808;4,667;141;146;7;164;164;0;1;0;06/08/2020 02:55:08 PM;Agree;Agree
10/28/2020;LA;185,822;;;1,098;646;5,890;5,676;214;18;8;10/29/2020 02:11:33 PM;Not agree;Agree
06/04/2020;OR;4,474;4,350;124;75;5;159;159;0;0;0;06/05/2020 03:17:07 PM;Agree;Agree
07/13/2020;DC;10,906;;;59;0;568;;;0;0;07/14/2020 03:13:07 PM;;
11/20/2020;AZ;291,925;283,626;8,299;4,474;292;6,427;5,961;466;43;1;11/21/2020 02:59:41 PM;Agree;Agree
10/26/2020;NJ;239,767;;;1,648;432;16,292;14,503;1,789;7;0;10/26/2020 12:00:00 AM;Not agree;Agree
05/18/2020;DC;7,270;;;147;0;392;;;9;0;05/19/2020 03:45:23 PM;;
04/26/2020;NJ;109,038;109,038;0;3,515;0;5,938;5,938;0;75;0;05/25/2020 03:38:40 PM;Agree;Agree
05/01/2021;RI;148,458;;;225;0;2,674;;;1;0;05/02/2021 12:00:00 AM;Not agree;N/A
08/13/2020;SC;108,225;106,345;1,880;1,190;58;2,376;;;39;2;08/13/2020 12:00:00 AM;Agree;Not agree
05/18/2020;SC;9,353;9,353;0;135;0;420;;;4;0;05/18/2020 12:00:00 AM;Agree;Not agree
10/24/2020;FSM;0;0;0;0;0;0;0;0;0;0;10/25/2020 01:45:35 PM;Agree;Agree
02/12/2021;MN;471,851;;;1,048;148;6,430;6,097;333;19;3;02/13/2021 02:50:08 PM;N/A;Agree
06/06/2021;OR;203,252;203,252;0;257;0;2,694;2,694;0;3;0;06/07/2021 02:36:26 PM;Agree;Agree
04/03/2020;LA;10,297;;;1,147;;370;;;60;;04/03/2020 04:22:39 PM;Not agree;Agree
08/04/2020;AZ;180,561;180,561;0;1,009;0;3,845;3,845;0;66;0;08/05/2020 02:13:18 PM;Agree;Agree
06/16/2021;MN;604,052;;;86;12;7,616;7,106;510;5;0;06/17/2021 02:38:09 PM;N/A;Agree
04/06/2020;NJ;41,090;;;3,585;;1,003;;;86;;04/05/2020 04:22:39 PM;Agree;Agree
11/10/2020;AZ;263,332;256,516;6,816;3,437;118;6,192;5,757;435;28;16;11/11/2020 03:15:25 PM;Agree;Agree
08/20/2020;LA;140,821;;;918;0;4,637;4,496;141;28;0;08/21/2020 02:27:34 PM;Not agree;Agree
04/27/2020;MN;4,181;;;579;0;301;301;0;29;0;05/25/2020 03:38:40 PM;N/A;Agree
06/14/2021;NJ;1,019,794;890,232;129,562;231;103;26,334;23,649;2,685;4;0;06/15/2021 02:44:13 PM;Agree;Agree
07/14/2020;FSM;0;0;0;0;0;0;0;0;0;0;07/15/2020 03:05:12 PM;Agree;Agree
05/10/2021;VA;667,586;520,009;147,577;600;-99;10,919;9,209;1,710;17;0;05/11/2021 01:53:24 PM;Agree;Agree
12/26/2020;LA;296,499;;;0;0;7,272;6,918;354;0;0;12/27/2020 02:44:47 PM;Not agree;Agree
05/03/2021;NJ;1,000,993;876,141;124,852;983;119;25,616;22,991;2,625;16;0;05/04/2021 02:00:10 PM;Agree;Agree
07/15/2020;AZ;131,390;130,612;778;3,258;26;2,434;2,295;139;97;10;07/16/2020 02:22:21 PM;Agree;Agree
04/18/2021;FSM;1;1;0;0;0;0;0;0;0;0;04/19/2021 03:04:26 PM;Agree;Agree
09/21/2020;FSM;0;0;0;0;0;0;0;0;0;0;09/22/2020 01:51:57 PM;Agree;Agree
04/06/2021;SC;560,015;469,377;90,638;947;404;9,309;;;6;0;04/06/2021 12:00:00 AM;Agree;Not agree
02/05/2021;DC;37,634;;;269;0;940;;;8;0;02/06/2021 04:05:17 PM;;
05/01/2021;DC;47,748;;;51;0;1,105;;;0;0;05/02/2021 02:13:07 PM;;
02/23/2020;NJ;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Agree
06/11/2021;AZ;885,834;818,923;66,911;422;65;17,740;15,798;1,942;-2;-10;06/12/2021 02:13:34 PM;Agree;Agree
05/18/2020;NJ;148,219;;;1,720;15;10,435;10,435;0;79;0;05/18/2020 12:00:00 AM;Not agree;Agree
04/24/2021;MN;566,687;;;2,103;295;7,150;6,685;465;8;0;04/25/2021 01:42:01 PM;N/A;Agree
03/31/2021;AZ;842,436;782,992;59,444;733;136;16,967;15,027;1,940;26;0;04/01/2021 02:13:30 PM;Agree;Agree
10/04/2020;VA;152,557;144,439;8,118;687;131;3,276;3,063;213;3;0;10/05/2020 01:49:47 PM;Agree;Agree
09/09/2020;AZ;206,633;204,807;1,826;497;20;5,251;4,978;273;30;-1;09/10/2020 02:02:53 PM;Agree;Agree
06/04/2020;NJ;162,970;;;478;16;11,970;11,970;0;90;0;06/04/2020 12:00:00 AM;Not agree;Agree
01/29/2020;RI;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Not agree;N/A
01/09/2021;DC;31,457;;;350;0;813;;;4;0;01/10/2021 04:10:55 PM;;
06/25/2020;LA;53,415;;;938;0;3,164;3,051;113;12;0;06/26/2020 07:18:27 PM;Not agree;Agree
05/03/2021;SC;581,211;482,887;98,324;597;249;9,597;;;7;2;05/03/2021 12:00:00 AM;Agree;Not agree
02/06/2020;FSM;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Agree
06/04/2021;SC;592,966;490,231;102,735;265;95;9,775;;;3;0;06/04/2021 12:00:00 AM;Agree;Not agree
08/10/2020;RI;20,032;;;112;0;1,038;;;1;0;08/11/2020 02:16:27 PM;Not agree;N/A
01/16/2021;SC;412,889;362,880;50,009;4,223;593;6,752;;;65;6;01/16/2021 12:00:00 AM;Agree;Not agree
01/07/2021;NJ;564,806;510,839;53,967;7,539;1,347;19,646;17,587;2,059;123;0;01/08/2021 03:56:01 PM;Agree;Agree
10/16/2020;RI;28,107;;;291;0;1,172;;;2;0;10/17/2020 02:09:18 PM;Not agree;N/A
10/27/2020;LA;184,724;;;922;0;5,872;5,666;206;18;0;10/28/2020 01:52:28 PM;Not agree;Agree
03/21/2020;OR;137;;;23;;4;;;1;;03/26/2020 04:22:39 PM;Agree;Agree
06/14/2021;OR;205,154;205,154;0;125;0;2,730;2,730;0;0;0;06/15/2021 02:44:13 PM;Agree;Agree
02/04/2020;LA;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Not agree;Agree
03/28/2020;NJ;11,124;;;2,299;;140;;;32;;03/28/2020 04:22:39 PM;Agree;Agree
05/26/2020;LA;38,159;;;245;0;2,701;2,596;105;11;0;05/27/2020 03:37:59 PM;Not agree;Agree
05/18/2020;RI;13,153;;;138;0;672;;;18;0;05/19/2020 03:45:23 PM;Not agree;N/A
06/07/2021;SC;593,492;490,573;102,919;246;75;9,782;;;1;0;06/07/2021 12:00:00 AM;Agree;Not agree
09/16/2020;LA;159,865;;;612;104;5,294;5,126;168;16;-2;09/17/2020 01:45:45 PM;Not agree;Agree
04/08/2021;FSM;1;1;0;0;0;0;0;0;0;0;04/09/2021 02:11:49 PM;Agree;Agree
09/02/2020;DC;14,077;;;28;0;608;;;1;0;09/03/2020 02:18:16 PM;;
09/07/2020;SC;131,583;127,973;3,610;454;44;3,088;;;18;3;09/07/2020 12:00:00 AM;Agree;Not agree
04/17/2020;NJ;78,467;;;3,150;;3,840;;;322;;04/17/2020 04:22:39 PM;Agree;Agree
07/12/2020;NJ;176,758;;;373;34;15,541;13,594;1,947;16;0;07/12/2020 12:00:00 AM;Not agree;Agree
01/23/2021;AZ;715,778;672,450;43,328;7,319;793;12,170;10,879;1,291;169;24;01/24/2021 02:36:49 PM;Agree;Agree
09/04/2020;FSM;0;0;0;0;0;0;0;0;0;0;09/05/2020 02:09:45 PM;Agree;Agree
04/02/2021;OR;166,013;166,013;0;489;0;2,385;2,385;0;0;0;04/03/2021 01:51:09 PM;Agree;Agree
04/17/2021;FSM;1;1;0;0;0;0;0;0;0;0;04/18/2021 01:41:35 PM;Agree;Agree
05/13/2021;NJ;1,009,521;881,991;127,530;428;72;25,906;23,258;2,648;24;0;05/14/2021 02:07:22 PM;Agree;Agree
07/22/2020;LA;99,354;;;2,771;0;3,670;3,558;112;62;2;07/23/2020 02:48:19 PM;Not agree;Agree
05/16/2021;RI;150,811;;;102;0;2,700;;;0;0;05/17/2021 12:00:00 AM;Not agree;N/A
12/03/2020;VA;247,380;217,588;29,792;2,877;1,057;4,160;3,805;355;13;6;12/04/2020 03:00:59 PM;Agree;Agree
03/08/2021;VA;588,129;463,522;124,607;1,537;-177;9,790;8,162;1,628;107;62;03/09/2021 02:47:41 PM;Agree;Agree
03/05/2020;OR;3;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Agree
01/07/2021;AZ;584,966;554,346;30,620;9,916;1,076;9,741;8,753;988;297;37;01/08/2021 03:56:01 PM;Agree;Agree
06/12/2020;AZ;32,921;32,605;316;1,655;7;1,144;1,077;67;17;0;06/13/2020 05:46:26 PM;Agree;Agree
03/22/2020;AZ;152;;;48;;2;;;1;;03/26/2020 04:22:39 PM;Agree;Agree
06/28/2021;SC;596,838;492,777;104,061;42;17;9,844;;;3;0;06/28/2021 12:00:00 AM;Agree;Not agree
01/25/2020;RI;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Not agree;N/A
02/16/2020;AZ;1;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Agree
05/18/2021;FSM;1;1;0;0;0;0;0;0;0;0;05/19/2021 02:37:49 PM;Agree;Agree
02/16/2020;LA;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Not agree;Agree
01/16/2021;LA;364,853;;;0;0;8,080;7,631;449;0;0;01/17/2021 03:43:14 PM;Not agree;Agree
03/09/2020;VA;5;;;3;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Agree
06/25/2020;DC;10,159;;;31;0;543;;;2;0;06/26/2020 07:18:27 PM;;
03/13/2020;RI;20;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Not agree;N/A
04/14/2020;AZ;3,806;;;104;;131;;;9;;04/13/2020 04:22:39 PM;Agree;Agree
08/14/2020;AZ;191,787;190,358;1,429;928;21;4,423;4,169;254;40;1;08/15/2020 02:02:05 PM;Agree;Agree
04/24/2020;AZ;6,045;6,045;0;276;0;266;266;0;17;0;05/25/2020 03:38:40 PM;Agree;Agree
06/23/2020;NJ;170,232;;;38;38;12,949;12,949;0;54;0;06/23/2020 12:00:00 AM;Not agree;Agree
05/25/2021;VA;674,082;524,545;149,537;323;99;11,143;9,405;1,738;6;2;05/26/2021 01:48:32 PM;Agree;Agree
01/18/2021;NJ;631,074;568,573;62,501;3,853;377;20,458;18,367;2,091;19;0;01/19/2021 02:37:00 PM;Agree;Agree
04/16/2021;FSM;1;1;0;0;0;0;0;0;0;0;04/17/2021 01:58:33 PM;Agree;Agree
05/21/2021;LA;467,815;;;340;102;10,522;9,554;968;5;3;05/22/2021 06:59:37 PM;Not agree;Agree
04/03/2021;MN;526,267;;;2,064;262;6,953;6,496;457;11;1;04/04/2021 01:43:43 PM;N/A;Agree
03/25/2020;SC;507;507;0;32;0;10;;;3;0;03/25/2020 12:00:00 AM;Agree;Not agree
11/23/2020;SC;211,996;197,436;14,560;1,757;335;4,418;;;22;4;11/23/2020 12:00:00 AM;Agree;Not agree
12/07/2020;MN;356,152;;;5,290;159;4,064;3,913;151;21;0;12/08/2020 02:59:49 PM;N/A;Agree
10/25/2020;SC;173,432;164,623;8,809;842;75;3,918;;;17;2;10/25/2020 12:00:00 AM;Agree;Not agree
09/23/2020;MN;92,100;;;0;0;2,037;1,985;52;0;0;09/24/2020 01:54:02 PM;N/A;Agree
04/05/2021;RI;139,675;;;502;0;2,633;;;4;0;04/07/2021 12:00:00 AM;Not agree;N/A
12/06/2020;LA;251,123;;;3,946;556;6,584;6,309;275;36;1;12/07/2020 02:38:33 PM;Not agree;Agree
10/18/2020;RI;28,532;;;126;0;1,176;;;2;0;10/19/2020 02:06:44 PM;Not agree;N/A
11/30/2020;MN;318,763;;;5,794;304;3,652;3,521;131;15;1;12/01/2020 03:26:07 PM;N/A;Agree
01/02/2021;DC;29,509;;;257;0;792;;;4;0;01/03/2021 02:53:25 PM;;
05/15/2021;MN;593,622;;;872;151;7,379;6,884;495;3;0;05/16/2021 01:46:12 PM;N/A;Agree
03/22/2021;SC;546,801;460,928;85,873;839;383;9,154;;;12;1;03/22/2021 12:00:00 AM;Agree;Not agree
05/05/2020;OR;2,839;2,817;22;80;8;113;113;0;4;0;05/06/2020 04:23:08 PM;Agree;Agree
01/06/2021;DC;30,482;;;316;0;806;;;5;0;01/07/2021 02:56:59 PM;;
01/06/2021;SC;360,402;320,449;39,953;7,675;1,975;6,068;;;80;16;01/06/2021 12:00:00 AM;Agree;Not agree
12/01/2020;SC;226,384;209,568;16,816;2,390;552;4,585;;;30;5;12/01/2020 12:00:00 AM;Agree;Not agree
03/06/2021;OR;157,079;157,079;0;195;-1,720;2,296;2,296;0;3;-15;03/07/2021 02:51:40 PM;Agree;Agree
04/20/2020;RI;5,603;;;375;;196;;;10;0;04/20/2020 04:22:39 PM;Not agree;N/A
04/15/2021;MN;549,830;;;2,729;550;7,067;6,604;463;11;0;04/16/2021 02:12:25 PM;N/A;Agree
08/22/2020;RI;21,223;;;95;0;1,065;;;1;0;08/23/2020 02:15:28 PM;Not agree;N/A
04/09/2021;AZ;848,202;787,553;60,649;677;202;17,062;15,136;1,926;7;-6;04/10/2021 01:45:46 PM;Agree;Agree
04/16/2020;RI;4,310;;;380;;139;;;14;;04/16/2020 04:22:39 PM;Not agree;N/A
06/30/2021;RI;152,602;;;20;0;2,730;;;1;0;07/02/2021 12:00:00 AM;Not agree;N/A
03/04/2020;VA;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Agree
12/08/2020;NJ;413,368;;;6,166;690;17,426;15,590;1,836;90;0;12/08/2020 12:00:00 AM;Not agree;Agree
06/11/2021;LA;475,354;;;228;16;10,648;9,651;997;10;2;06/12/2021 02:13:34 PM;Not agree;Agree
05/02/2020;DC;4,797;;;139;0;240;;;9;0;05/03/2020 03:36:03 PM;;
06/07/2020;VA;51,251;48,879;2,372;570;40;1,477;1,373;104;5;1;06/08/2020 02:55:08 PM;Agree;Agree
10/05/2020;NJ;214,455;;;604;93;16,138;14,351;1,787;2;0;10/05/2020 12:00:00 AM;Not agree;Agree
12/31/2020;NJ;527,784;;;5,525;429;19,042;17,021;2,021;90;0;12/31/2020 12:00:00 AM;Not agree;Agree
03/03/2020;RI;1;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Not agree;N/A
06/17/2020;MN;31,296;;;0;0;1,357;1,325;32;0;0;06/18/2020 05:16:14 PM;N/A;Agree
09/17/2020;OR;30,060;28,621;1,439;210;0;521;507;14;0;0;09/18/2020 01:48:37 PM;Agree;Agree
03/19/2020;NJ;742;;;315;;9;;;4;;03/26/2020 04:22:39 PM;Agree;Agree
02/24/2021;VA;570,982;450,388;120,594;2,036;648;7,963;6,848;1,115;156;20;02/25/2021 02:54:32 PM;Agree;Agree
07/12/2020;OR;12,170;12,170;0;319;0;234;234;0;2;0;07/13/2020 03:19:34 PM;Agree;Agree
03/09/2021;NJ;819,042;726,395;92,647;4,126;728;23,635;21,238;2,397;45;0;03/10/2021 02:58:31 PM;Agree;Agree
09/17/2020;LA;160,343;;;478;0;5,311;5,143;168;17;0;09/18/2020 01:48:37 PM;Not agree;Agree
09/08/2020;NJ;198,535;;;346;69;15,996;14,213;1,783;5;0;09/08/2020 12:00:00 AM;Not agree;Agree
05/14/2020;RI;12,412;;;229;0;615;;;15;0;05/15/2020 04:11:22 PM;Not agree;N/A
04/09/2021;FSM;1;1;0;0;0;0;0;0;0;0;04/10/2021 01:45:46 PM;Agree;Agree
02/07/2020;NJ;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Agree
03/16/2021;NJ;844,563;747,561;97,002;3,878;816;23,966;21,492;2,474;41;0;03/17/2021 02:24:24 PM;Agree;Agree
02/21/2020;AZ;1;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Agree
04/03/2020;SC;1,988;1,988;0;222;0;52;;;11;0;04/03/2020 12:00:00 AM;Agree;Not agree
04/14/2021;MN;547,101;;;1,697;276;7,056;6,593;463;16;0;04/15/2021 01:58:27 PM;N/A;Agree
02/13/2021;MN;472,791;;;940;131;6,437;6,104;333;7;0;02/14/2021 02:51:00 PM;N/A;Agree
06/04/2020;MN;26,273;;;403;0;1,126;1,115;11;29;0;06/05/2020 03:17:07 PM;N/A;Agree
03/25/2020;AZ;401;;;75;;6;;;1;;03/26/2020 04:22:39 PM;Agree;Agree
04/12/2021;SC;565,213;472,727;92,486;808;322;9,380;;;11;1;04/12/2021 12:00:00 AM;Agree;Not agree
02/10/2021;SC;494,964;425,297;69,667;2,932;789;8,285;;;38;3;02/10/2021 12:00:00 AM;Agree;Not agree
10/25/2020;AZ;238,301;232,839;5,462;1,392;45;5,874;5,586;288;5;0;10/26/2020 01:41:41 PM;Agree;Agree
08/14/2020;RI;20,406;;;92;0;1,045;;;3;0;08/15/2020 02:02:05 PM;Not agree;N/A
03/17/2020;AZ;18;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Agree
03/01/2021;LA;430,504;;;404;105;9,628;8,941;687;20;2;03/02/2021 02:54:47 PM;Not agree;Agree
05/27/2021;AZ;879,102;813,460;65,642;764;46;17,594;15,645;1,949;18;-2;05/28/2021 01:29:21 PM;Agree;Agree
09/24/2020;RI;24,156;;;125;0;1,119;;;1;0;09/25/2020 01:54:10 PM;Not agree;N/A
02/15/2021;OR;150,464;148,744;1,720;183;0;2,137;2,122;15;0;0;02/16/2021 02:53:06 PM;Agree;Agree
01/22/2020;LA;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Not agree;Agree
03/26/2021;LA;443,069;;;449;148;10,087;9,258;829;14;7;03/27/2021 02:01:18 PM;Not agree;Agree
07/30/2020;NJ;183,217;;;240;36;15,809;13,934;1,875;11;0;07/30/2020 12:00:00 AM;Not agree;Agree
03/22/2021;VA;607,234;476,123;131,111;1,267;529;10,137;8,497;1,640;10;-3;03/23/2021 02:05:18 PM;Agree;Agree
04/16/2020;SC;4,202;4,202;0;159;0;150;;;4;0;04/16/2020 12:00:00 AM;Agree;Not agree
05/21/2020;FSM;0;0;0;0;0;0;0;0;0;0;05/22/2020 03:31:45 PM;Agree;Agree
12/05/2020;VA;255,053;223,379;31,674;3,880;1,011;4,200;3,822;378;3;0;12/06/2020 02:51:16 PM;Agree;Agree
04/20/2020;VA;9,630;9,451;179;640;42;324;321;3;24;0;04/20/2020 04:22:39 PM;Agree;Agree
05/07/2020;LA;30,725;;;326;73;2,208;2,135;73;114;0;05/08/2020 09:26:08 PM;Not agree;Agree
04/01/2020;VA;1,706;;;222;;41;;;7;;03/31/2020 04:22:39 PM;Agree;Agree
09/24/2020;MN;94,189;;;2,089;0;2,046;1,994;52;9;0;09/25/2020 01:54:10 PM;N/A;Agree
